genus,species,latitude,longitude,doy,day,month,year,lma,narea,vcmax,jmax,tleaf,ca,ca_real,origdata,dataset,contributor,precipitation_gs,temperature_gs,vpd_gs,par_gs,alpha,z,sand_top40,silt_top40,clay_top40,bulkD_top40,waterC_top40,pH_top40,orgC_top40,totN_top40,CN_top40,CECS_top40,open
Carex,aquatilis,71.32,-156.62,NA,NA,NA,NA,NA,NA,55.17438097,113.573785,10.41827105,373.9408875,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctagrostis,latifolia,71.32,-156.62,NA,NA,NA,NA,NA,NA,55.21562971,151.0954356,20.54178251,389.3153687,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctagrostis,latifolia,71.32,-156.62,NA,NA,NA,NA,NA,NA,55.46140091,139.4400811,20.9509605,385.6368103,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctagrostis,latifolia,71.32,-156.62,NA,NA,NA,NA,NA,NA,55.47070776,149.3099569,20.53643411,384.7656555,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,55.70210882,153.4209977,14.96391292,361.1347148,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctophila,fulva,71.32,-156.62,NA,NA,NA,NA,NA,NA,56.33358934,182.2627743,13.17247974,386.5661011,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,56.71423308,158.1140131,14.2216185,374.8150024,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctophila,fulva,71.32,-156.62,NA,NA,NA,NA,NA,NA,57.83133858,186.6435279,13.24782035,385.6947632,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,59.49976559,168.1469704,16.56529022,387.0414887,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctagrostis,latifolia,71.32,-156.62,NA,NA,NA,NA,NA,NA,60.38767371,164.1308641,19.74829305,380.7407837,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,60.4408775,166.089926,13.95799031,390.3557434,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,60.83036026,145.7424844,16.07146344,368.1715851,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctophila,fulva,71.32,-156.62,NA,NA,NA,NA,NA,NA,61.93860252,186.1254314,14.34702926,385.1730347,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctophila,fulva,71.32,-156.62,NA,NA,NA,NA,NA,NA,62.19903482,187.0725676,13.67374959,381.7468567,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,62.85110313,166.5505321,15.24652844,389.197876,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctagrostis,latifolia,71.32,-156.62,NA,NA,NA,NA,NA,NA,63.93025857,172.3183616,19.66062308,382.2563171,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctophila,fulva,71.32,-156.62,NA,NA,NA,NA,NA,NA,64.32134843,194.3288912,14.45236405,384.4092407,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctagrostis,latifolia,71.32,-156.62,NA,NA,NA,NA,NA,NA,64.45510469,157.4845554,20.8072059,384.4426422,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,65.02197174,173.0651873,18.47250489,388.956604,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Carex,aquatilis,71.32,-156.62,NA,NA,NA,NA,NA,NA,65.81442929,201.6047488,21.57670026,382.581543,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctophila,fulva,71.32,-156.62,NA,NA,NA,NA,NA,NA,67.2427436,195.6141225,14.56216545,382.4581604,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Arctagrostis,latifolia,71.32,-156.62,NA,NA,NA,NA,NA,NA,70.12389652,185.8815505,19.86071226,379.3991089,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,72.19535112,239.1913952,16.15279559,388.3755493,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,77.94906778,216.2297733,21.27598,378.6525879,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,77.94906778,216.2297733,21.27598,378.6525879,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,91.57208515,211.4378331,20.29808505,388.7624817,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Petasites,frigidus,71.32,-156.62,NA,NA,NA,NA,NA,NA,107.1318151,255.0939124,22.31293106,375.6539612,T,Rogers_GVSP.csv_curve_species.csv_temp.csv_final.csv,dekauwe,Rogers,18.12842262,3.232291667,0.104022671,730.2153866,0.571844556,8,49.45,34.6,15.95,1.188499999,19.95,6.839999914,40.32550069,3.720999986,13,27.05,y



Nothofagus,fusca,-42.2,172.25,341,7,12,1990,NA,NA,26.06228625,NA,25,354.29,T,NA,keenan,Niinemets,199.8824513,7.055073052,0.268252456,687.4344965,1.231003541,938,48.7,30.5,14.75,0.858500004,17.7,4.48499999,27.85350046,1.418499976,14.65,16.2,y



Eucalyptus,globulus,-38.31666667,142.05,121,1,5,2003,NA,NA,67.74813128,151.1892468,25,375.64,T,NA,keenan,Niinemets,60.99404762,14.28883929,0.518852848,741.2944441,0.949428285,54,48.9,23.1,28,1.485500008,15.25,6.620000076,8.060000087,0.795000005,10.05,18.6,y



Eucalyptus,globulus,-38.31666667,142.05,121,1,5,2003,NA,NA,80.20280922,188.6754399,25,375.64,T,NA,keenan,Niinemets,60.99404762,14.28883929,0.518852848,741.2944441,0.949428285,54,48.9,23.1,28,1.485500008,15.25,6.620000076,8.060000087,0.795000005,10.05,18.6,y



Pinus,pinaster,-32.78,117.56,227,15,8,1998,NA,NA,84.96599701,NA,25,366.27,T,NA,keenan,Niinemets,30.82872024,16.3672619,0.894594046,924.4024206,0.607258009,325,45.95,31.45,22.6,1.432000005,16.2,6.364999962,8.98999989,0.787999996,10.75,14.3,y



Mangifera,indica,-21.006,55.283,87,28,3,2001,NA,NA,72.16853899,146.9957878,25,371.15,T,NA,keenan,Niinemets,169.1010417,24.5389881,1.1551175,833.6290768,1.18407176,579,42.95,30.3,26.75,1.437500012,16.95,6.949999976,11.18500006,0.859000008,11.15,18.45,y



Mangifera,indica,-21.006,55.283,87,28,3,2001,NA,NA,77.0343544,155.5700669,25,371.15,T,NA,keenan,Niinemets,169.1010417,24.5389881,1.1551175,833.6290768,1.18407176,579,42.95,30.3,26.75,1.437500012,16.95,6.949999976,11.18500006,0.859000008,11.15,18.45,y



Mangifera,indica,-21.006,55.283,87,28,3,2001,NA,NA,85.33297778,175.1325948,25,371.15,T,NA,keenan,Niinemets,169.1010417,24.5389881,1.1551175,833.6290768,1.18407176,579,42.95,30.3,26.75,1.437500012,16.95,6.949999976,11.18500006,0.859000008,11.15,18.45,y



Argyrodendron,peralatum,-17.28333333,145.5666667,328,23,11,1984,NA,NA,29.92077805,NA,25,344.24,T,NA,keenan,Niinemets,175.8516369,21.63303571,0.840517779,1035.441682,1.022237254,492,31.05,30.75,32.15,0.979500007,14.45,5.224999976,15.91999996,1.053500003,9.85,15.5,y



Abuta,rufescens+,-2.898,-54.95583,154,3,6,2003,NA,NA,62.57564645,NA,25,375.64,T,NA,keenan,Niinemets,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Abuta,rufescens+,-2.8567,-54.9589,154,3,6,2003,NA,NA,42.56596888,NA,25,375.64,T,NA,keenan,Niinemets,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Jacaranda,copaia,-2.583333333,-60.1,320,15,11,1996,NA,NA,54.75498363,115.9308945,25,362.58,T,NA,keenan,Niinemets,187.9997024,27.49196429,0.621857517,698.8398819,1.201711181,62,46,12.6,41.4,1.17099998,12.5,4.69000001,16.70100021,1.224999994,13.2,7.4,y



Dryobalanops,aromatica,3.216666667,101.6166667,288,15,10,1997,NA,NA,81.91343106,160.6253898,25,363.48,T,NA,keenan,Niinemets,207.5395833,25.52678571,0.467812332,801.4370112,1.247362472,299,47.6,20.75,31.65,1.379500008,14.6,5.310000038,10.28549998,0.924499997,11.45,11.1,y



Shorea,acuta,4.18,113.8333333,258,15,9,2002,NA,NA,66.72707359,121.3297144,25,373.15,T,NA,keenan,Niinemets,226.5209821,27.03214286,0.604704338,819.1416323,1.23823521,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y



Shorea,macroptera,4.18,113.8333333,258,15,9,2002,NA,NA,87.45673639,118.1149657,25,373.15,T,NA,keenan,Niinemets,226.5209821,27.03214286,0.604704338,819.1416323,1.23823521,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y



Dipterocarpus,globosus,4.18,114.04,258,15,9,2002,NA,NA,33.55941349,54.24654433,25,373.15,T,NA,keenan,Niinemets,256.5739583,26.24806548,0.435603165,814.9458947,1.242822883,93,53.25,19.75,27,1.363499993,13.6,5.325000024,9.694000029,0.861499995,11.2,8.5,y



Crossopteryx,Benth.,6.216666667,-5.033333333,294,20,10,2000,NA,NA,62.15096387,118.1695015,25,369.64,T,NA,keenan,Niinemets,110.1550595,26.50669643,0.720166248,743.9910927,1.083941487,161,61.3,17.3,21.4,1.427999973,12,5.989999962,8.541000081,0.684999996,12.3,7.6,y



Cussonia,Rich.,6.216666667,-5.033333333,294,20,10,2000,NA,NA,88.13510534,142.8620438,25,369.64,T,NA,keenan,Niinemets,110.1550595,26.50669643,0.720166248,743.9910927,1.083941487,161,61.3,17.3,21.4,1.427999973,12,5.989999962,8.541000081,0.684999996,12.3,7.6,y



Pentaclethra,macroloba,10.46666667,-84.03,258,15,9,1981,NA,NA,24.74323332,NA,25,340.36,T,NA,keenan,Niinemets,325.0553571,23.11830357,0.497027065,982.7028949,1.208670155,939,38,27.5,34.5,1.159999967,21.5,5.049999953,34.68500042,2.959999979,11,22.5,y



Laurus,azorica,28.45,-16.4,335,1,12,1993,NA,NA,36.23678832,NA,25,357.13,T,NA,keenan,Niinemets,38.54404762,16.31026786,0.489880389,908.8946126,0.629198714,513,53.7,20.95,19.3,0.939000011,14.65,5.979999948,13.72399998,0.74300001,9.4,14.7,y



Quercus,glauca,34.8,135.45,74,15,3,2002,NA,NA,16.46623553,NA,25,373.15,T,NA,keenan,Niinemets,112.1809524,15.32723214,0.591483054,738.4060935,1.230606317,141,30.75,42.3,26.95,1.273000011,20.8,6.550000048,47.86949959,2.708499974,10.85,25.5,y



Quercus,glauca,34.8,135.45,196,15,7,2002,NA,NA,36.88625846,NA,25,373.15,T,NA,keenan,Niinemets,112.1809524,15.32723214,0.591483054,738.4060935,1.230606317,141,30.75,42.3,26.95,1.273000011,20.8,6.550000048,47.86949959,2.708499974,10.85,25.5,y



Fagus,crenata,35.33333333,138.6833333,214,1,8,1996,NA,NA,27.9561104,NA,25,362.58,T,NA,keenan,Niinemets,144.0619589,12.55607684,0.386314758,709.5230242,1.237331375,597,36.75,49.65,13.6,0.831000006,22.55,5.769999957,51.91000128,2.214500031,16.15,20.9,y



Pinus,densiflora,35.75,139.3333333,258,15,9,2001,NA,NA,45.26477006,100.4172145,25,371.15,T,NA,keenan,Niinemets,122.5012527,12.90718344,0.438126235,705.5662827,1.237009205,351,44.8,37.3,17.9,0.907999998,22.8,5.939999914,40.96899981,2.511000019,12.6,24.4,y



Pinus,densiflora,35.75,139.3333333,319,15,11,2001,NA,NA,49.52615155,122.5378787,25,371.15,T,NA,keenan,Niinemets,122.5012527,12.90718344,0.438126235,705.5662827,1.237009205,351,44.8,37.3,17.9,0.907999998,22.8,5.939999914,40.96899981,2.511000019,12.6,24.4,y



Pinus,densiflora,35.75,139.3333333,196,15,7,2001,NA,NA,59.88968687,141.771034,25,371.15,T,NA,keenan,Niinemets,122.5012527,12.90718344,0.438126235,705.5662827,1.237009205,351,44.8,37.3,17.9,0.907999998,22.8,5.939999914,40.96899981,2.511000019,12.6,24.4,y



Pinus,densiflora,35.75,139.3333333,135,15,5,2002,NA,NA,65.49331683,232.7494058,25,373.15,T,NA,keenan,Niinemets,122.5012527,12.90718344,0.438126235,705.5662827,1.237009205,351,44.8,37.3,17.9,0.907999998,22.8,5.939999914,40.96899981,2.511000019,12.6,24.4,y



Pinus,densiflora,35.75,139.3333333,74,15,3,2002,NA,NA,79.25569966,160.7874204,25,373.15,T,NA,keenan,Niinemets,122.5012527,12.90718344,0.438126235,705.5662827,1.237009205,351,44.8,37.3,17.9,0.907999998,22.8,5.939999914,40.96899981,2.511000019,12.6,24.4,y



Chamaecyparis,obtusa,36.05,140.1166667,288,15,10,2006,NA,NA,31.30401427,NA,25,381.59,T,NA,keenan,Niinemets,110.3379058,13.56090368,0.408964967,687.6746369,1.234624086,58,36.75,49.65,13.6,0.831000006,22.55,5.769999957,51.91000128,2.214500031,16.15,20.9,y



Chamaecyparis,obtusa,36.05,140.1166667,288,15,10,2005,NA,NA,32.09535942,NA,25,379.46,T,NA,keenan,Niinemets,110.3379058,13.56090368,0.408964967,687.6746369,1.234624086,58,36.75,49.65,13.6,0.831000006,22.55,5.769999957,51.91000128,2.214500031,16.15,20.9,y



Chamaecyparis,obtusa,36.05,140.1166667,289,15,10,2004,NA,NA,37.64047997,97.59556309,25,377.44,T,NA,keenan,Niinemets,110.3379058,13.56090368,0.408964967,687.6746369,1.234624086,58,36.75,49.65,13.6,0.831000006,22.55,5.769999957,51.91000128,2.214500031,16.15,20.9,y



Chamaecyparis,obtusa,36.05,140.1166667,288,15,10,2006,NA,NA,40.20606224,NA,25,381.59,T,NA,keenan,Niinemets,110.3379058,13.56090368,0.408964967,687.6746369,1.234624086,58,36.75,49.65,13.6,0.831000006,22.55,5.769999957,51.91000128,2.214500031,16.15,20.9,y



Chamaecyparis,obtusa,36.05,140.1166667,289,15,10,2004,NA,NA,43.15079941,96.97785881,25,377.44,T,NA,keenan,Niinemets,110.3379058,13.56090368,0.408964967,687.6746369,1.234624086,58,36.75,49.65,13.6,0.831000006,22.55,5.769999957,51.91000128,2.214500031,16.15,20.9,y



Chamaecyparis,obtusa,36.05,140.1166667,288,15,10,2005,NA,NA,50.34299635,NA,25,379.46,T,NA,keenan,Niinemets,110.3379058,13.56090368,0.408964967,687.6746369,1.234624086,58,36.75,49.65,13.6,0.831000006,22.55,5.769999957,51.91000128,2.214500031,16.15,20.9,y



Prunus,persica,36.6,-119.51,218,6,8,1982,NA,NA,70.47515642,NA,25,341.57,T,NA,keenan,Niinemets,20.96651786,17.77395833,1.021289066,956.9696935,0.551970232,109,35,32,33,1.485000015,13.5,6.549999953,12.67500019,1.210000009,10.5,18,y



Prunus,persica,36.6,-119.51,188,7,7,1982,NA,NA,76.86397757,NA,25,341.57,T,NA,keenan,Niinemets,20.96651786,17.77395833,1.021289066,956.9696935,0.551970232,109,35,32,33,1.485000015,13.5,6.549999953,12.67500019,1.210000009,10.5,18,y



Fagus,crenata,36.91666667,138.7666667,189,8,7,2002,NA,NA,84.80757035,158.7374888,25,373.15,T,NA,keenan,Niinemets,144.9005655,12.2212748,0.339994757,718.7368618,1.240872691,1013,35.695,29.645,14.09,NA,16.725,3.562499983,30.41055006,0.809049989,9.925,17.205,y



Malus,domestica,37.125,-80.46666667,200,19,7,1990,NA,NA,118.0630159,NA,25,354.29,T,NA,keenan,Niinemets,90.65070076,12.67857774,0.424256592,758.269966,1.194865074,645,45.65,28.35,26,1.143000036,12.8,5.434999847,9.467499851,0.860500002,12.65,7.8,y



Quercus,rotundifolia,38.54055556,-8.000277778,306,1,11,2000,NA,NA,54.92779485,NA,25,369.64,T,NA,keenan,Niinemets,60.86279762,16.59866071,0.664197392,752.2327556,0.883095329,161,30.595,28.52,14.85,0.254299997,12.475,4.013999996,9.318749982,0.065699993,7.075,10.575,y



Quercus,suber,38.54055556,-8.000277778,306,1,11,2000,NA,NA,56.52650275,NA,25,369.64,T,NA,keenan,Niinemets,60.86279762,16.59866071,0.664197392,752.2327556,0.883095329,161,30.595,28.52,14.85,0.254299997,12.475,4.013999996,9.318749982,0.065699993,7.075,10.575,y



Quercus,coccifera,38.65,-9.183333333,299,26,10,1982,NA,NA,45.92733252,139.3435965,25,341.57,T,NA,keenan,Niinemets,71.65803571,16.89330357,0.585027258,741.8367297,0.920288246,113,30.52,36.78,28.34,1.286800002,15,7.069000087,10.84640006,0.908400002,9.4,16.23,y



Prunus,persica,38.71,-8.92,201,20,7,1998,NA,NA,77.91984607,144.2319682,25,366.27,T,NA,keenan,Niinemets,66.09508929,16.98139881,0.629293184,745.4920894,0.899874456,42,56.37,30.92,12.71,1.284449998,20.225,5.341499996,39.23555063,2.072150005,17.955,20.13,y



Quercus,alba,38.8,-92.25,182,1,7,1975,NA,NA,44.920847,NA,25,331.36,T,NA,keenan,Niinemets,90.21145292,14.83369724,0.559893728,804.9580259,1.132683773,223,25.45,49.35,25.2,1.485500026,16.6,6.094999957,15.59299986,1.624000022,10.3,18.6,y



Helianthus,annuus,39.5724,-119.8053,235,22,8,1996,NA,NA,101.843662,NA,25,362.58,T,NA,keenan,Niinemets,21.94762175,10.56680014,0.833298184,892.8487987,0.610617062,1602,50.8,27.8,21.4,1.514500016,13.35,7.289999962,7.540500141,0.839000007,9.55,16.45,y



Helianthus,annuus,39.5724,-119.8053,235,22,8,1996,NA,NA,135.4995976,NA,25,362.58,T,NA,keenan,Niinemets,21.94762175,10.56680014,0.833298184,892.8487987,0.610617062,1602,50.8,27.8,21.4,1.514500016,13.35,7.289999962,7.540500141,0.839000007,9.55,16.45,y



Oryza,sativa,39.63333333,140.95,219,6,8,2000,NA,NA,76.87087374,142.4385496,25,369.64,T,NA,keenan,Niinemets,144.8105754,12.69036706,0.359547859,707.5514501,1.240717159,600,33.5,38,13.375,0.192499995,16.25,4.074999928,28.47750062,0.713750012,10.75,13.875,y



Oryza,sativa,39.63333333,140.95,219,6,8,2000,NA,NA,80.26527583,166.0840596,25,369.64,T,NA,keenan,Niinemets,144.8105754,12.69036706,0.359547859,707.5514501,1.240717159,600,33.5,38,13.375,0.192499995,16.25,4.074999928,28.47750062,0.713750012,10.75,13.875,y



Fagus,sylvatica,41.11666667,-3.5,62,3,3,1994,NA,NA,29.9395651,NA,25,358.61,T,NA,keenan,Niinemets,48.20654762,10.91964286,0.561300493,822.0550637,0.907777342,1099,41.725,29.975,19.225,0.511000006,16.6,4.352499914,33.50674963,1.997250009,12.05,17.575,y



Fagus,sylvatica,41.11666667,-3.5,201,20,7,1993,NA,NA,30.65347895,NA,25,357.13,T,NA,keenan,Niinemets,48.20654762,10.91964286,0.561300493,822.0550637,0.907777342,1099,41.725,29.975,19.225,0.511000006,16.6,4.352499914,33.50674963,1.997250009,12.05,17.575,y



Quercus,petraea,41.11666667,-3.5,170,19,6,1993,NA,NA,38.89076262,NA,25,357.13,T,NA,keenan,Niinemets,48.20654762,10.91964286,0.561300493,822.0550637,0.907777342,1099,41.725,29.975,19.225,0.511000006,16.6,4.352499914,33.50674963,1.997250009,12.05,17.575,y



Avena,fatua,41.57,-111.83,189,8,7,1987,NA,NA,57.96964798,112.2734716,25,348.93,T,NA,keenan,Niinemets,37.33267103,11.03500316,0.747232415,921.3650998,0.787710935,1855,40.15,27.7,32.15,1.425999969,14.2,7.005000067,16.00100026,1.308000004,11.85,24.1,y



Avena,fatua,41.57,-111.83,202,21,7,1987,NA,NA,61.696829,118.1061513,25,348.93,T,NA,keenan,Niinemets,37.33267103,11.03500316,0.747232415,921.3650998,0.787710935,1855,40.15,27.7,32.15,1.425999969,14.2,7.005000067,16.00100026,1.308000004,11.85,24.1,y
